vidid,Predicted
VID_17544,1
VID_23617,1
VID_11135,1
VID_17660,1
VID_16776,2
VID_17032,2
VID_8652,1
VID_21991,1
VID_8290,1
VID_16211,1
VID_12960,1
VID_408,3
VID_2208,1
VID_17141,3
VID_1109,1
VID_20633,1
VID_11331,1
VID_21222,1
VID_9565,3
VID_3053,1
VID_9867,1
VID_23288,3
VID_6921,1
VID_2673,1
VID_14769,2
VID_17241,1
VID_14074,4
VID_18198,1
VID_3116,1
VID_6920,1
VID_4615,3
VID_12002,2
VID_12743,2
VID_1080,2
VID_12318,1
VID_3832,2
VID_16582,1
VID_22801,1
VID_17392,1
VID_11169,1
VID_16557,3
VID_2870,1
VID_21945,3
VID_23275,2
VID_9606,3
VID_16305,1
VID_3693,2
VID_643,1
VID_11486,1
VID_6201,3
VID_3056,1
VID_22383,1
VID_15033,1
VID_14798,1
VID_14812,1
VID_6362,2
VID_9180,2
VID_17978,2
VID_14982,1
VID_6973,1
VID_4710,2
VID_12339,1
VID_13101,1
VID_20077,2
VID_882,2
VID_7913,1
VID_6788,2
VID_5784,1
VID_18050,2
VID_3071,1
VID_22111,1
VID_12755,1
VID_17476,1
VID_3805,1
VID_11028,10
VID_20261,1
VID_10372,3
VID_22092,1
VID_3216,1
VID_12842,1
VID_3135,3
VID_12208,1
VID_11398,1
VID_1220,1
VID_13796,1
VID_17920,2
VID_309,1
VID_17973,1
VID_21314,1
VID_12876,1
VID_3553,1
VID_21451,1
VID_6193,2
VID_21667,1
VID_1405,1
VID_2292,1
VID_23274,1
VID_13245,1
VID_4180,1
VID_18285,9
VID_8343,2
VID_18796,1
VID_20545,1
VID_10490,1
VID_5386,1
VID_875,1
VID_18338,1
VID_13654,2
VID_4366,1
VID_11971,1
VID_23666,1
VID_7991,1
VID_21320,1
VID_14980,1
VID_19851,1
VID_5807,1
VID_8017,1
VID_1030,1
VID_1209,3
VID_12026,1
VID_16635,1
VID_17000,2
VID_4749,1
VID_7734,1
VID_18020,1
VID_4933,1
VID_2526,1
VID_828,1
VID_18375,1
VID_13672,3
VID_8117,1
VID_7364,1
VID_15775,1
VID_4439,2
VID_2919,1
VID_5045,1
VID_7463,1
VID_2815,1
VID_23179,1
VID_21260,2
VID_19106,1
VID_23756,1
VID_18174,1
VID_2071,1
VID_22432,1
VID_13140,3
VID_6637,1
VID_2615,3
VID_7853,1
VID_2111,1
VID_12392,1
VID_16660,1
VID_10047,3
VID_2510,1
VID_10298,2
VID_19982,1
VID_11828,3
VID_21263,1
VID_10475,1
VID_16901,1
VID_16929,1
VID_7586,1
VID_22090,1
VID_18836,1
VID_12796,1
VID_4996,1
VID_1765,1
VID_20004,1
VID_6461,1
VID_10041,5
VID_14569,1
VID_4331,1
VID_13645,2
VID_1029,1
VID_22231,1
VID_23654,1
VID_21768,2
VID_20739,1
VID_346,1
VID_4400,1
VID_15912,2
VID_9978,1
VID_13691,1
VID_16874,2
VID_5922,1
VID_11179,1
VID_21641,1
VID_12773,1
VID_23076,1
VID_8291,1
VID_21724,1
VID_2855,2
VID_909,2
VID_17242,1
VID_9486,1
VID_12947,1
VID_14210,4
VID_6059,1
VID_2322,1
VID_12915,1
VID_16643,1
VID_16500,2
VID_12752,2
VID_9917,1
VID_4821,1
VID_20341,2
VID_20779,1
VID_23333,1
VID_874,2
VID_4492,1
VID_5954,1
VID_10538,1
VID_16206,1
VID_19140,11
VID_21185,1
VID_5322,1
VID_9169,1
VID_2886,1
VID_20740,1
VID_8170,1
VID_22602,1
VID_14273,1
VID_20676,1
VID_8547,1
VID_6647,7
VID_15964,1
VID_10251,3
VID_16910,4
VID_19039,2
VID_12097,1
VID_20760,1
VID_6394,1
VID_3500,1
VID_3908,2
VID_5543,1
VID_11463,1
VID_13300,4
VID_11394,1
VID_83,1
VID_10927,5
VID_471,1
VID_4855,1
VID_20960,1
VID_23358,1
VID_13880,3
VID_22758,1
VID_22739,1
VID_7358,1
VID_5584,1
VID_19458,1
VID_22177,1
VID_16935,1
VID_1079,1
VID_22179,1
VID_3295,15
VID_544,1
VID_9496,1
VID_14271,1
VID_5789,1
VID_12760,1
VID_18350,1
VID_22309,4
VID_13908,1
VID_18977,1
VID_23357,1
VID_12481,1
VID_3680,1
VID_3395,1
VID_22154,1
VID_5997,1
VID_13995,1
VID_20030,1
VID_17650,1
VID_14885,1
VID_14741,1
VID_7885,1
VID_5339,5
VID_2856,1
VID_11168,1
VID_12990,4
VID_12271,1
VID_7632,2
VID_9294,1
VID_21993,1
VID_9280,1
VID_2729,1
VID_2260,1
VID_842,1
VID_7730,3
VID_10325,1
VID_12079,1
VID_5210,1
VID_10779,1
VID_12555,1
VID_14233,1
VID_1822,1
VID_23380,1
VID_21764,1
VID_23308,1
VID_11288,6
VID_21586,2
VID_6925,1
VID_11059,2
VID_10397,2
VID_17706,2
VID_17635,1
VID_19282,1
VID_7523,1
VID_23214,4
VID_21680,1
VID_5476,1
VID_16020,3
VID_5963,6
VID_2789,1
VID_4186,1
VID_13026,2
VID_21775,1
VID_5493,1
VID_13211,1
VID_9669,2
VID_8914,1
VID_7876,1
VID_22125,3
VID_11308,1
VID_4985,2
VID_9027,3
VID_1451,1
VID_20102,1
VID_8725,1
VID_5393,1
VID_22363,2
VID_21165,1
VID_17968,1
VID_3788,1
VID_11947,1
VID_5124,1
VID_21474,1
VID_22000,1
VID_3450,1
VID_15724,1
VID_8581,1
VID_7204,1
VID_14200,5
VID_13534,1
VID_2913,1
VID_17416,1
VID_646,1
VID_16846,2
VID_14857,3
VID_14101,2
VID_23093,1
VID_11770,1
VID_20305,1
VID_2905,2
VID_6779,3
VID_21691,1
VID_18006,1
VID_20018,1
VID_4590,1
VID_10598,1
VID_4696,1
VID_1837,1
VID_10846,1
VID_2843,1
VID_12191,1
VID_14072,2
VID_11667,1
VID_7825,1
VID_15153,2
VID_1584,1
VID_4975,1
VID_9691,1
VID_4721,1
VID_21155,1
VID_16547,1
VID_4483,1
VID_17455,1
VID_11509,1
VID_17842,1
VID_12545,1
VID_5909,1
VID_6834,1
VID_7961,1
VID_4065,1
VID_5187,1
VID_21335,1
VID_21882,1
VID_4181,3
VID_2543,1
VID_8102,1
VID_20978,5
VID_14562,2
VID_16024,1
VID_11289,1
VID_16147,1
VID_22294,1
VID_22066,1
VID_145,1
VID_3332,1
VID_14907,1
VID_20434,1
VID_13821,3
VID_9018,2
VID_20375,1
VID_7129,1
VID_21285,1
VID_17905,1
VID_8870,1
VID_5419,1
VID_17489,1
VID_8279,4
VID_15409,1
VID_12316,2
VID_23028,1
VID_22861,1
VID_18640,1
VID_4791,2
VID_17643,1
VID_8960,1
VID_17277,1
VID_1142,1
VID_2291,1
VID_18073,1
VID_6471,3
VID_11220,1
VID_9640,1
VID_12639,1
VID_22381,1
VID_2645,6
VID_8845,1
VID_15276,1
VID_22021,1
VID_693,1
VID_12970,1
VID_5248,9
VID_9509,1
VID_16555,1
VID_10571,1
VID_2731,1
VID_15444,2
VID_6421,3
VID_13557,1
VID_8773,1
VID_6701,1
VID_18406,1
VID_8785,1
VID_16124,1
VID_3871,1
VID_20408,1
VID_12905,1
VID_6783,2
VID_2339,1
VID_1215,9
VID_14010,1
VID_481,1
VID_8129,2
VID_21034,1
VID_12912,1
VID_12209,1
VID_20966,4
VID_6999,3
VID_13988,1
VID_18646,1
VID_3617,1
VID_4820,1
VID_8415,1
VID_20736,1
VID_92,1
VID_6411,1
VID_20019,1
VID_9461,1
VID_1666,2
VID_12581,1
VID_987,1
VID_4873,1
VID_547,1
VID_9975,1
VID_14877,1
VID_23059,2
VID_19413,1
VID_23016,1
VID_13635,1
VID_2440,1
VID_3725,2
VID_8416,1
VID_3486,1
VID_3905,2
VID_20728,1
VID_11643,2
VID_8171,1
VID_3239,5
VID_22342,1
VID_12478,1
VID_16335,1
VID_3923,1
VID_15545,1
VID_19955,1
VID_956,1
VID_9170,1
VID_22750,2
VID_23002,1
VID_19277,1
VID_15369,5
VID_16786,1
VID_17733,8
VID_16297,2
VID_19,1
VID_9714,2
VID_14328,3
VID_18332,1
VID_7034,1
VID_5570,1
VID_13201,2
VID_11911,2
VID_6722,1
VID_21949,1
VID_17100,2
VID_7615,2
VID_21098,1
VID_15697,1
VID_4040,2
VID_20235,1
VID_13677,1
VID_22847,1
VID_391,1
VID_4932,1
VID_4042,2
VID_13449,1
VID_19078,2
VID_1999,9
VID_21860,1
VID_7758,1
VID_22131,1
VID_14491,1
VID_11950,1
VID_1064,1
VID_23433,1
VID_12277,1
VID_6882,1
VID_12448,1
VID_18150,1
VID_22183,1
VID_12255,1
VID_4358,1
VID_12107,1
VID_12672,4
VID_23108,1
VID_355,1
VID_4246,1
VID_22760,1
VID_9745,1
VID_19886,1
VID_8039,1
VID_13771,1
VID_13281,1
VID_5495,1
VID_7198,1
VID_20048,1
VID_18947,2
VID_22570,1
VID_8084,1
VID_6151,2
VID_12233,1
VID_1341,1
VID_98,2
VID_8450,1
VID_18591,1
VID_18125,1
VID_13043,2
VID_22636,2
VID_19837,1
VID_9217,1
VID_13984,1
VID_13437,1
VID_6975,1
VID_11753,1
VID_6243,1
VID_11689,1
VID_789,2
VID_8207,1
VID_9930,1
VID_17221,1
VID_13516,13
VID_8226,1
VID_6257,1
VID_23751,1
VID_20791,1
VID_18157,3
VID_3519,1
VID_14773,1
VID_18095,1
VID_17158,1
VID_7365,1
VID_3391,1
VID_19185,2
VID_15272,1
VID_1241,1
VID_15732,1
VID_11170,1
VID_1596,1
VID_21693,1
VID_10002,5
VID_1067,1
VID_1943,5
VID_4010,1
VID_16636,1
VID_21601,1
VID_10452,1
VID_15893,2
VID_20288,1
VID_6428,2
VID_9707,1
VID_1055,8
VID_17699,1
VID_3276,2
VID_10743,1
VID_7123,1
VID_15214,1
VID_8968,1
VID_10050,1
VID_18840,2
VID_14891,1
VID_21157,1
VID_19703,1
VID_12460,1
VID_20800,1
VID_11996,5
VID_2636,36
VID_20195,1
VID_1536,1
VID_19404,1
VID_18903,3
VID_6284,7
VID_2180,1
VID_11755,1
VID_11834,2
VID_16231,2
VID_7444,1
VID_21995,1
VID_16899,1
VID_4305,1
VID_12767,1
VID_15483,1
VID_9841,1
VID_12883,1
VID_4971,1
VID_15040,2
VID_17252,1
VID_11204,1
VID_2528,1
VID_2176,15
VID_12896,1
VID_6423,2
VID_13726,1
VID_15048,2
VID_5992,1
VID_21413,1
VID_21392,1
VID_9068,2
VID_1422,2
VID_13096,1
VID_22465,1
VID_23122,1
VID_15438,6
VID_14784,6
VID_2966,1
VID_22915,1
VID_8335,1
VID_20009,1
VID_17514,2
VID_4264,1
VID_8710,1
VID_16148,1
VID_1478,2
VID_2306,1
VID_18523,1
VID_14360,2
VID_21511,1
VID_22844,2
VID_3331,1
VID_1849,1
VID_9644,2
VID_4837,1
VID_6656,1
VID_8605,1
VID_2504,1
VID_10313,1
VID_23377,1
VID_19717,1
VID_17339,1
VID_13263,1
VID_372,1
VID_11504,1
VID_15322,1
VID_5211,1
VID_16431,1
VID_10800,1
VID_1928,1
VID_18352,2
VID_21173,1
VID_18651,1
VID_13041,2
VID_16255,1
VID_14045,1
VID_15832,2
VID_7662,6
VID_15358,3
VID_22848,1
VID_9218,1
VID_6971,1
VID_21655,1
VID_2376,1
VID_198,1
VID_1792,2
VID_14301,2
VID_23321,1
VID_4321,1
VID_16531,3
VID_20177,1
VID_8666,1
VID_4658,1
VID_21710,1
VID_794,1
VID_858,1
VID_8562,1
VID_18372,2
VID_8247,1
VID_19567,1
VID_18705,2
VID_8254,1
VID_19231,1
VID_6682,1
VID_16577,1
VID_13223,1
VID_22654,1
VID_18366,5
VID_1447,1
VID_11320,1
VID_8271,1
VID_8642,1
VID_12741,1
VID_19830,1
VID_7955,1
VID_345,1
VID_4911,1
VID_3416,1
VID_22539,1
VID_8390,1
VID_15756,1
VID_22415,1
VID_9494,1
VID_14199,1
VID_6142,1
VID_6684,1
VID_17663,1
VID_19477,2
VID_21741,1
VID_5307,1
VID_11134,1
VID_12317,1
VID_17732,1
VID_469,1
VID_11163,1
VID_18245,5
VID_2153,1
VID_10495,1
VID_21002,2
VID_21284,1
VID_6717,1
VID_20625,1
VID_14738,1
VID_13496,1
VID_776,1
VID_15356,1
VID_19523,1
VID_1260,2
VID_3669,1
VID_13814,1
VID_22985,2
VID_17347,1
VID_2445,1
VID_15546,4
VID_13690,1
VID_7695,1
VID_8698,1
VID_1734,1
VID_12054,1
VID_12077,1
VID_11877,1
VID_14346,30
VID_22859,1
VID_18171,1
VID_6056,1
VID_23,1
VID_16995,1
VID_3675,23
VID_15712,1
VID_14876,1
VID_15311,1
VID_10063,4
VID_3325,1
VID_21505,4
VID_6740,1
VID_7423,1
VID_6031,1
VID_19432,1
VID_13927,1
VID_19148,2
VID_1633,2
VID_6960,1
VID_15782,1
VID_9885,1
VID_4964,1
VID_1028,1
VID_18823,1
VID_6402,4
VID_10820,1
VID_2459,1
VID_5972,1
VID_8662,2
VID_1120,1
VID_20963,1
VID_3819,5
VID_16462,1
VID_21625,1
VID_5778,1
VID_23398,1
VID_14988,2
VID_12493,1
VID_22121,1
VID_7491,1
VID_17630,1
VID_17285,1
VID_11704,1
VID_3365,2
VID_6964,1
VID_717,1
VID_2473,12
VID_3495,2
VID_3316,4
VID_15796,1
VID_16469,1
VID_17343,1
VID_13456,3
VID_5004,1
VID_18271,1
VID_11172,1
VID_7396,1
VID_16860,4
VID_14001,1
VID_7692,1
VID_21759,6
VID_12626,1
VID_21365,2
VID_8532,1
VID_8938,1
VID_9336,1
VID_21746,1
VID_13118,1
VID_3785,2
VID_4853,6
VID_22834,1
VID_14847,1
VID_10739,3
VID_10350,1
VID_17201,1
VID_6511,1
VID_9110,1
VID_19685,1
VID_15937,1
VID_12313,2
VID_9544,1
VID_18710,1
VID_960,1
VID_21647,1
VID_18583,1
VID_17629,45
VID_10394,1
VID_11449,2
VID_2624,3
VID_10449,1
VID_6929,6
VID_1828,1
VID_16532,2
VID_1229,1
VID_7989,1
VID_11165,1
VID_15353,2
VID_14120,1
VID_16126,1
VID_15597,1
VID_23366,1
VID_4015,11
VID_5685,1
VID_7352,1
VID_17196,2
VID_18503,1
VID_20930,2
VID_12954,4
VID_8561,1
VID_8414,1
VID_16507,1
VID_3806,1
VID_1088,1
VID_20257,1
VID_12023,10
VID_10680,1
VID_11458,1
VID_1652,3
VID_22257,1
VID_19525,1
VID_5329,1
VID_14047,6
VID_15909,1
VID_22501,2
VID_15486,1
VID_21796,4
VID_16526,1
VID_8496,1
VID_14577,4
VID_19280,2
VID_2580,1
VID_21330,2
VID_13495,1
VID_10875,1
VID_3377,1
VID_11569,1
VID_7836,1
VID_19623,1
VID_9449,1
VID_22312,1
VID_8025,1
VID_8991,1
VID_6564,1
VID_14750,1
VID_11548,1
VID_22574,1
VID_21037,1
VID_13157,1
VID_120,1
VID_10183,2
VID_22419,1
VID_7851,2
VID_21389,1
VID_15316,1
VID_14140,2
VID_22818,1
VID_729,1
VID_9334,1
VID_18805,1
VID_19543,1
VID_20686,1
VID_1253,1
VID_2186,1
VID_4858,1
VID_2671,3
VID_3328,3
VID_7107,1
VID_4159,1
VID_12587,1
VID_9820,1
VID_12797,1
VID_13228,1
VID_16652,1
VID_15081,1
VID_5966,1
VID_694,2
VID_23068,1
VID_9868,1
VID_6174,1
VID_13012,1
VID_10664,1
VID_18019,1
VID_22984,1
VID_8154,2
VID_19990,6
VID_17901,1
VID_17041,1
VID_9828,1
VID_23740,1
VID_19412,1
VID_17039,2
VID_8706,1
VID_7394,1
VID_14134,1
VID_5890,5
VID_14399,3
VID_7827,1
VID_20442,7
VID_2500,2
VID_21816,1
VID_4216,1
VID_100,1
VID_22926,1
VID_8999,1
VID_7691,1
VID_20827,4
VID_4087,9
VID_8657,1
VID_9619,1
VID_21740,2
VID_20247,1
VID_23181,9
VID_18828,1
VID_5676,2
VID_22701,1
VID_7679,2
VID_228,1
VID_19112,1
VID_14634,1
VID_3930,1
VID_11671,1
VID_2092,1
VID_1977,1
VID_18959,1
VID_22666,1
VID_8783,1
VID_1186,1
VID_16475,2
VID_17367,1
VID_16988,1
VID_17835,1
VID_890,1
VID_4957,1
VID_8697,1
VID_1939,2
VID_12862,1
VID_10572,1
VID_1892,1
VID_14055,2
VID_1365,1
VID_5384,4
VID_22476,7
VID_8200,1
VID_18925,1
VID_20114,1
VID_1063,1
VID_14279,1
VID_19973,1
VID_4045,1
VID_20569,1
VID_22752,1
VID_6962,1
VID_2903,1
VID_18510,1
VID_19949,1
VID_19286,3
VID_5943,1
VID_12941,1
VID_11090,12
VID_5683,1
VID_17231,1
VID_10534,1
VID_337,1
VID_18156,1
VID_7596,1
VID_12149,2
VID_2797,1
VID_13125,1
VID_12749,1
VID_18413,1
VID_17214,1
VID_6883,1
VID_16992,3
VID_18236,1
VID_11550,1
VID_13491,1
VID_12350,1
VID_22754,1
VID_14377,1
VID_16912,1
VID_1558,3
VID_13598,3
VID_668,1
VID_1092,5
VID_15185,1
VID_18649,2
VID_1434,3
VID_208,1
VID_7343,1
VID_18539,2
VID_8411,6
VID_24,1
VID_20761,1
VID_17662,1
VID_13081,4
VID_12716,1
VID_21060,1
VID_17592,4
VID_15020,1
VID_15647,1
VID_15923,1
VID_4144,2
VID_1540,1
VID_13704,2
VID_1480,1
VID_10095,2
VID_2405,1
VID_8124,1
VID_23317,1
VID_15423,1
VID_13716,1
VID_9902,1
VID_12130,1
VID_7658,1
VID_15362,1
VID_7339,1
VID_5374,9
VID_4049,2
VID_3944,1
VID_12959,1
VID_4276,4
VID_8731,1
VID_4551,1
VID_336,1
VID_12703,1
VID_3608,1
VID_17422,2
VID_2946,12
VID_5383,1
VID_1812,1
VID_4335,2
VID_7795,1
VID_1964,1
VID_15535,1
VID_19168,2
VID_431,1
VID_11714,2
VID_7026,3
VID_4505,2
VID_23601,1
VID_18229,2
VID_13746,1
VID_12668,1
VID_17587,2
VID_4477,1
VID_2765,1
VID_17823,2
VID_2818,1
VID_19427,1
VID_6597,2
VID_1895,2
VID_20522,1
VID_4591,1
VID_20274,1
VID_6001,6
VID_16558,7
VID_17645,1
VID_3517,1
VID_9907,1
VID_11602,1
VID_4926,1
VID_3296,1
VID_20455,1
VID_10088,1
VID_3211,4
VID_8067,1
VID_5715,1
VID_4024,1
VID_20629,1
VID_8370,1
VID_18546,1
VID_9853,1
VID_19881,1
VID_9224,1
VID_10666,1
VID_13737,1
VID_14889,1
VID_21279,1
VID_4502,2
VID_18160,1
VID_20747,1
VID_21245,1
VID_18364,2
VID_8008,1
VID_11760,1
VID_5400,1
VID_9626,1
VID_19646,1
VID_5542,2
VID_10640,1
VID_4583,1
VID_3949,1
VID_11025,6
VID_23204,1
VID_21212,1
VID_22960,1
VID_10228,1
VID_17897,2
VID_8424,1
VID_22187,1
VID_7304,6
VID_7678,1
VID_16059,1
VID_20692,1
VID_7539,1
VID_19302,1
VID_5283,1
VID_9535,1
VID_11019,3
VID_8341,1
VID_5356,1
VID_16881,2
VID_1829,1
VID_23521,1
VID_23280,1
VID_10968,2
VID_10790,1
VID_22278,2
VID_21524,1
VID_5874,1
VID_21184,2
VID_22171,1
VID_15896,1
VID_7272,1
VID_16579,1
VID_21197,1
VID_9474,1
VID_18246,1
VID_7447,1
VID_9869,1
VID_5790,1
VID_11435,1
VID_15773,2
VID_8099,2
VID_6277,2
VID_19303,4
VID_11782,1
VID_6446,2
VID_4656,3
VID_14012,2
VID_9361,1
VID_15986,1
VID_22525,1
VID_3833,1
VID_19468,2
VID_11977,1
VID_13217,1
VID_6992,1
VID_6270,1
VID_11217,1
VID_17490,1
VID_6959,1
VID_16517,1
VID_20067,1
VID_3070,1
VID_1189,1
VID_23649,1
VID_6180,3
VID_4480,1
VID_13384,1
VID_10290,1
VID_4581,1
VID_22887,1
VID_6457,1
VID_13762,2
VID_18542,1
VID_9801,1
VID_11103,1
VID_7711,1
VID_14161,1
VID_23339,1
VID_20135,1
VID_19661,1
VID_12899,1
VID_12340,1
VID_2401,1
VID_17212,2
VID_3202,1
VID_20365,1
VID_18244,1
VID_18303,5
VID_15127,1
VID_13008,1
VID_4586,1
VID_10263,2
VID_1669,1
VID_15328,2
VID_152,1
VID_23303,1
VID_20005,1
VID_16850,2
VID_20590,2
VID_9768,1
VID_5562,2
VID_14263,2
VID_13279,1
VID_22513,1
VID_6736,1
VID_20445,1
VID_15361,3
VID_17184,1
VID_5893,1
VID_8905,1
VID_11192,1
VID_22717,1
VID_12437,2
VID_2701,1
VID_7738,1
VID_9891,1
VID_4317,2
VID_15183,1
VID_9983,1
VID_18132,1
VID_4599,4
VID_18639,6
VID_12270,3
VID_2651,4
VID_8985,2
VID_14423,1
VID_2853,1
VID_18193,1
VID_10658,1
VID_9554,2
VID_7550,1
VID_4022,1
VID_9406,1
VID_20802,1
VID_22958,1
VID_4822,3
VID_4019,4
VID_1060,2
VID_16383,1
VID_3757,1
VID_5734,2
VID_19520,1
VID_16538,1
VID_17185,2
VID_10162,1
VID_23087,1
VID_9052,1
VID_8308,1
VID_11649,1
VID_3607,2
VID_13176,1
VID_7120,2
VID_22554,1
VID_6803,1
VID_17510,1
VID_21998,1
VID_14,1
VID_23662,1
VID_4031,3
VID_5774,1
VID_4447,5
VID_12869,1
VID_17320,1
VID_11676,1
VID_12920,1
VID_20996,1
VID_18892,1
VID_14064,2
VID_2010,1
VID_8552,1
VID_12166,1
VID_16078,1
VID_18300,1
VID_23144,1
VID_23709,1
VID_15227,1
VID_14021,1
VID_11117,1
VID_2004,1
VID_2364,1
VID_11903,3
VID_11490,1
VID_11304,1
VID_12665,1
VID_11014,4
VID_1537,4
VID_4202,2
VID_12617,1
VID_12386,2
VID_21023,2
VID_7214,2
VID_14525,1
VID_6692,1
VID_15042,5
VID_5924,1
VID_2224,1
VID_22354,1
VID_10177,1
VID_5389,1
VID_21308,1
VID_20928,2
VID_1353,2
VID_4433,1
VID_20128,1
VID_16397,1
VID_16301,1
VID_12633,1
VID_23568,1
VID_9772,1
VID_4150,1
VID_8952,1
VID_12614,1
VID_21457,1
VID_22487,1
VID_10837,1
VID_9883,1
VID_20384,1
VID_3515,2
VID_5005,1
VID_2807,1
VID_23309,1
VID_21550,1
VID_3061,1
VID_10299,1
VID_11001,1
VID_8045,1
VID_14682,1
VID_10268,3
VID_5779,2
VID_5367,1
VID_18298,1
VID_22470,2
VID_8967,1
VID_12963,1
VID_3639,1
VID_21789,6
VID_15815,1
VID_4203,2
VID_6381,1
VID_5973,6
VID_20081,1
VID_8587,1
VID_3288,4
VID_19558,1
VID_12063,1
VID_15190,2
VID_19502,1
VID_14412,1
VID_5728,1
VID_1541,1
VID_17163,4
VID_14640,1
VID_14394,1
VID_16293,1
VID_20372,1
VID_2762,1
VID_16040,1
VID_10359,1
VID_2916,1
VID_14826,1
VID_1554,1
VID_13362,1
VID_15985,1
VID_6157,2
VID_19775,1
VID_8677,1
VID_12593,1
VID_11555,1
VID_10180,1
VID_7281,1
VID_19200,1
VID_18507,1
VID_13765,1
VID_18802,1
VID_2428,1
VID_22193,1
VID_8915,1
VID_4402,1
VID_6197,9
VID_23263,1
VID_16324,1
VID_16725,1
VID_10683,1
VID_14246,1
VID_10059,1
VID_16656,1
VID_17275,1
VID_591,1
VID_17916,1
VID_361,1
VID_21848,1
VID_7693,1
VID_21847,1
VID_12198,1
VID_2129,6
VID_3080,1
VID_22803,1
VID_969,4
VID_10161,1
VID_19085,3
VID_7744,1
VID_4304,1
VID_6231,4
VID_19763,1
VID_1542,1
VID_8180,1
VID_18962,1
VID_7258,1
VID_11587,1
VID_10283,2
VID_18692,1
VID_19813,1
VID_18168,1
VID_15844,1
VID_6875,1
VID_4099,1
VID_5489,1
VID_7357,1
VID_13020,1
VID_1146,3
VID_19336,1
VID_2188,1
VID_13383,1
VID_18645,1
VID_9,1
VID_4369,1
VID_10525,1
VID_837,1
VID_15197,1
VID_4776,1
VID_11796,1
VID_8082,2
VID_15852,1
VID_22425,1
VID_3551,1
VID_21555,1
VID_6283,1
VID_21339,1
VID_4552,2
VID_4496,1
VID_22851,1
VID_33,1
VID_4228,1
VID_19597,1
VID_21870,1
VID_4652,1
VID_14972,1
VID_1408,1
VID_10738,2
VID_21500,1
VID_18199,1
VID_7610,1
VID_15713,1
VID_6689,2
VID_4672,1
VID_5927,1
VID_4332,2
VID_946,1
VID_4513,1
VID_3091,2
VID_18099,3
VID_1249,5
VID_11207,1
VID_18054,1
VID_20142,1
VID_17136,1
VID_16483,1
VID_102,1
VID_19883,1
VID_7418,1
VID_1436,1
VID_21104,1
VID_6601,2
VID_12925,1
VID_23526,1
VID_10373,1
VID_13688,1
VID_22400,1
VID_2450,1
VID_15393,2
VID_2648,1
VID_18881,1
VID_7290,2
VID_19835,1
VID_12168,1
VID_23510,1
VID_17461,2
VID_10966,1
VID_1462,2
VID_18383,1
VID_13658,1
VID_14678,1
VID_8217,1
VID_9278,1
VID_5193,1
VID_1978,1
VID_2655,34
VID_2283,1
VID_20377,1
VID_1538,4
VID_5764,1
VID_6213,1
VID_18852,1
VID_18267,1
VID_15039,1
VID_5959,1
VID_22931,1
VID_1321,1
VID_17676,1
VID_18921,1
VID_14791,1
VID_21495,1
VID_6570,1
VID_2700,1
VID_16589,1
VID_18376,1
VID_891,1
VID_738,1
VID_13266,1
VID_23251,1
VID_16498,1
VID_23265,1
VID_16164,1
VID_779,1
VID_7986,1
VID_19349,3
VID_2346,1
VID_17752,1
VID_3429,4
VID_3290,1
VID_2659,14
VID_1449,1
VID_15376,1
VID_21154,1
VID_10758,1
VID_3403,4
VID_9283,1
VID_21863,1
VID_12530,1
VID_17712,1
VID_10412,1
VID_4473,1
VID_13480,1
VID_1047,1
VID_4385,1
VID_22576,1
VID_7369,4
VID_9325,1
VID_808,1
VID_4016,1
VID_3664,1
VID_13543,2
VID_3781,1
VID_7601,1
VID_2326,1
VID_1166,1
VID_2017,1
VID_15861,1
VID_15526,1
VID_11073,2
VID_23553,1
VID_21554,1
VID_17164,4
VID_8699,1
VID_6979,1
VID_19528,1
VID_15329,1
VID_17902,1
VID_19209,1
VID_9759,1
VID_1641,1
VID_2047,3
VID_16224,1
VID_20758,1
VID_17410,1
VID_2362,1
VID_2774,1
VID_5569,1
VID_15722,1
VID_3985,1
VID_17546,1
VID_22256,1
VID_15767,5
VID_2446,1
VID_2426,1
VID_22748,1
VID_8250,1
VID_1076,1
VID_10845,1
VID_14024,1
VID_14066,2
VID_6495,2
VID_11083,2
VID_9712,1
VID_492,1
VID_20815,1
VID_12344,2
VID_22058,1
VID_23523,1
VID_13752,1
VID_6415,1
VID_7582,1
VID_16220,2
VID_14850,2
VID_12012,1
VID_16394,3
VID_9670,1
VID_3890,4
VID_18341,2
VID_9101,1
VID_17846,1
VID_9912,1
VID_11472,1
VID_3341,1
VID_4752,1
VID_2744,1
VID_4607,1
VID_5427,7
VID_1585,1
VID_21553,1
VID_2915,1
VID_762,1
VID_6186,4
VID_6989,1
VID_17223,1
VID_18860,1
VID_20161,1
VID_2578,4
VID_5233,1
VID_2441,1
VID_13270,1
VID_20433,1
VID_3644,1
VID_1514,3
VID_22481,2
VID_14913,1
VID_16026,1
VID_17704,1
VID_17379,1
VID_6630,1
VID_15734,1
VID_1494,3
VID_21836,1
VID_14953,1
VID_15288,1
VID_9404,1
VID_5406,2
VID_1817,1
VID_19464,1
VID_5768,3
VID_19788,1
VID_10808,1
VID_17505,1
VID_15995,1
VID_7354,1
VID_20351,1
VID_4782,1
VID_15485,1
VID_8619,1
VID_22605,1
VID_20207,1
VID_3174,1
VID_23315,1
VID_12199,1
VID_17773,1
VID_12548,1
VID_11431,1
VID_6709,1
VID_10822,1
VID_8464,1
VID_11700,1
VID_15946,1
