vidid,Predicted
VID_19629,4.0
VID_3159,2.0
VID_4388,2.0
VID_5729,2.0
VID_16729,1.0
VID_10898,2.0
VID_15117,2.0
VID_2008,2.0
VID_1992,2.0
VID_20369,1.0
VID_16922,1.0
VID_19905,1.0
VID_21924,1.0
VID_1248,2.0
VID_21766,1.0
VID_5247,5.0
VID_18615,1.0
VID_2267,2.0
VID_17316,1.0
VID_11279,1.0
VID_5552,2.0
VID_22352,1.0
VID_15074,3.0
VID_15181,1.0
VID_21556,2.0
VID_2767,2.0
VID_8827,2.0
VID_1268,3.0
VID_20506,8.0
VID_5204,2.0
VID_15122,2.0
VID_21234,2.0
VID_21772,3.0
VID_20282,1.0
VID_21958,6.0
VID_4481,2.0
VID_10596,2.0
VID_18797,1.0
VID_4060,6.0
VID_13312,2.0
VID_4275,3.0
VID_1473,4.0
VID_12854,3.0
VID_2628,13.0
VID_8516,1.0
VID_14619,2.0
VID_19598,2.0
VID_20689,1.0
VID_20901,3.0
VID_13305,2.0
VID_23677,1.0
VID_16068,1.0
VID_17820,1.0
VID_6711,1.0
VID_12008,1.0
VID_7139,5.0
VID_22612,26.0
VID_6600,2.0
VID_2734,2.0
VID_11114,3.0
VID_15928,2.0
VID_3784,8.0
VID_23266,3.0
VID_23458,1.0
VID_17606,1.0
VID_14718,1.0
VID_1548,2.0
VID_7231,2.0
VID_801,2.0
VID_13712,1.0
VID_10166,2.0
VID_5659,2.0
VID_1184,2.0
VID_15420,2.0
VID_18814,1.0
VID_10531,1.0
VID_1552,2.0
VID_16661,7.0
VID_11815,1.0
VID_16106,1.0
VID_10096,3.0
VID_13800,1.0
VID_20971,5.0
VID_3761,3.0
VID_17833,1.0
VID_23359,1.0
VID_17046,3.0
VID_13663,1.0
VID_20421,3.0
VID_21232,1.0
VID_22033,1.0
VID_23156,2.0
VID_16525,2.0
VID_12507,2.0
VID_8100,2.0
VID_11008,4.0
VID_6241,6.0
VID_3009,3.0
VID_19559,3.0
VID_16197,2.0
VID_8132,2.0
VID_13790,2.0
VID_18140,1.0
VID_816,2.0
VID_16603,2.0
VID_18097,1.0
VID_8742,2.0
VID_19665,2.0
VID_17140,3.0
VID_20124,1.0
VID_16535,2.0
VID_5137,2.0
VID_14719,2.0
VID_13884,1.0
VID_3249,3.0
VID_18283,2.0
VID_16543,3.0
VID_18133,1.0
VID_23731,2.0
VID_11867,4.0
VID_23734,2.0
VID_10502,2.0
VID_23101,1.0
VID_13526,3.0
VID_22440,1.0
VID_542,2.0
VID_19625,1.0
VID_11584,2.0
VID_12516,4.0
VID_667,2.0
VID_18563,1.0
VID_5462,1.0
VID_12155,2.0
VID_15969,3.0
VID_16141,1.0
VID_7431,2.0
VID_6528,3.0
VID_4795,4.0
VID_6677,2.0
VID_21733,2.0
VID_22128,2.0
VID_10638,1.0
VID_19603,1.0
VID_2171,2.0
VID_16181,2.0
VID_18102,3.0
VID_22722,1.0
VID_21248,1.0
VID_15421,3.0
VID_16412,1.0
VID_11403,2.0
VID_3492,2.0
VID_23244,2.0
VID_9580,1.0
VID_19934,1.0
VID_23452,4.0
VID_19378,1.0
VID_3257,2.0
VID_14547,7.0
VID_11926,2.0
VID_22031,1.0
VID_2878,2.0
VID_11072,9.0
VID_19910,2.0
VID_14655,2.0
VID_18920,1.0
VID_749,2.0
VID_7892,2.0
VID_17249,1.0
VID_14434,1.0
VID_17361,1.0
VID_20118,1.0
VID_3246,2.0
VID_17983,2.0
VID_19052,1.0
VID_817,2.0
VID_4969,1.0
VID_16136,1.0
VID_10245,1.0
VID_17106,6.0
VID_11803,4.0
VID_22896,3.0
VID_1749,2.0
VID_10732,1.0
VID_20461,1.0
VID_9295,2.0
VID_13024,1.0
VID_19735,1.0
VID_2416,2.0
VID_11799,2.0
VID_1626,2.0
VID_14902,2.0
VID_326,2.0
VID_14288,3.0
VID_15337,2.0
VID_2436,7.0
VID_20962,2.0
VID_21022,2.0
VID_8357,3.0
VID_912,2.0
VID_19802,1.0
VID_5858,3.0
VID_868,3.0
VID_2938,2.0
VID_7205,3.0
VID_13328,2.0
VID_17349,2.0
VID_3587,4.0
VID_9761,1.0
VID_22986,3.0
VID_22640,1.0
VID_123,2.0
VID_11768,2.0
VID_9948,2.0
VID_23191,1.0
VID_23115,2.0
VID_23302,2.0
VID_10448,2.0
VID_3547,2.0
VID_5173,2.0
VID_11425,2.0
VID_22512,1.0
VID_13801,1.0
VID_7216,1.0
VID_1459,5.0
VID_768,2.0
VID_7874,2.0
VID_17411,1.0
VID_5338,2.0
VID_13093,3.0
VID_3562,2.0
VID_20725,1.0
VID_11275,2.0
VID_13931,1.0
VID_20614,1.0
VID_9151,1.0
VID_21787,2.0
VID_8709,1.0
VID_23579,1.0
VID_17814,1.0
VID_17607,1.0
VID_4756,2.0
VID_8258,2.0
VID_21081,2.0
VID_8426,3.0
VID_1191,3.0
VID_8169,2.0
VID_17104,2.0
VID_17947,3.0
VID_8778,2.0
VID_8824,2.0
VID_20521,2.0
VID_20565,1.0
VID_2345,2.0
VID_11351,2.0
VID_19674,1.0
VID_17380,1.0
VID_20501,1.0
VID_10078,3.0
VID_17268,2.0
VID_11963,1.0
VID_7177,2.0
VID_12440,3.0
VID_14091,2.0
VID_5145,2.0
VID_10483,2.0
VID_1378,2.0
VID_3427,3.0
VID_15335,2.0
VID_18848,2.0
VID_2755,2.0
VID_1172,2.0
VID_3340,5.0
VID_12594,2.0
VID_6607,2.0
VID_13861,4.0
VID_9705,1.0
VID_5850,2.0
VID_12238,14.0
VID_21926,2.0
VID_9487,1.0
VID_20494,1.0
VID_23549,2.0
VID_19860,1.0
VID_1150,4.0
VID_5736,2.0
VID_1308,5.0
VID_23085,1.0
VID_376,2.0
VID_750,2.0
VID_11771,1.0
VID_6200,2.0
VID_1917,2.0
VID_5987,3.0
VID_4277,2.0
VID_4291,4.0
VID_3217,2.0
VID_14488,6.0
VID_4524,2.0
VID_10322,3.0
VID_5870,2.0
VID_5237,3.0
VID_1058,5.0
VID_7661,11.0
VID_17233,1.0
VID_2787,2.0
VID_5413,2.0
VID_18748,1.0
VID_16983,2.0
VID_9368,1.0
VID_2876,2.0
VID_14753,1.0
VID_20024,2.0
VID_22731,1.0
VID_1020,2.0
VID_21916,3.0
VID_20316,1.0
VID_10115,3.0
VID_13527,2.0
VID_10017,2.0
VID_20624,1.0
VID_549,2.0
VID_7929,2.0
VID_21591,1.0
VID_15528,2.0
VID_2737,2.0
VID_15198,3.0
VID_7845,2.0
VID_5740,2.0
VID_14139,1.0
VID_5516,2.0
VID_4987,2.0
VID_9479,1.0
VID_15816,1.0
VID_11396,2.0
VID_8741,9.0
VID_4189,3.0
VID_15667,2.0
VID_22288,1.0
VID_16111,1.0
VID_8765,1.0
VID_5061,4.0
VID_6224,2.0
VID_5902,2.0
VID_15118,1.0
VID_15594,3.0
VID_13664,1.0
VID_5969,2.0
VID_21111,1.0
VID_11029,7.0
VID_14023,2.0
VID_18096,3.0
VID_13058,2.0
VID_16464,5.0
VID_14895,2.0
VID_2533,2.0
VID_20581,1.0
VID_1811,2.0
VID_18604,1.0
VID_14864,1.0
VID_13419,1.0
VID_22638,1.0
VID_14649,1.0
VID_23103,5.0
VID_13850,3.0
VID_1810,2.0
VID_18335,2.0
VID_12164,1.0
VID_16549,3.0
VID_10235,1.0
VID_19514,1.0
VID_18077,1.0
VID_4242,3.0
VID_5855,2.0
VID_10617,2.0
VID_824,2.0
VID_14341,2.0
VID_514,2.0
VID_2863,2.0
VID_20662,6.0
VID_16730,1.0
VID_2272,2.0
VID_17648,1.0
VID_11316,2.0
VID_12996,4.0
VID_3430,2.0
VID_12935,1.0
VID_23589,1.0
VID_9862,2.0
VID_8470,2.0
VID_8714,2.0
VID_10157,28.0
VID_5284,2.0
VID_14780,3.0
VID_2091,2.0
VID_11367,2.0
VID_6269,7.0
VID_21394,2.0
VID_8748,5.0
VID_8533,1.0
VID_1013,3.0
VID_12908,2.0
VID_13180,2.0
VID_5182,8.0
VID_104,2.0
VID_14411,1.0
VID_12957,1.0
VID_18566,1.0
VID_7049,2.0
VID_22563,2.0
VID_13261,2.0
VID_10340,2.0
VID_15891,2.0
VID_8103,11.0
VID_8461,1.0
VID_7622,6.0
VID_1136,3.0
VID_722,2.0
VID_9454,2.0
VID_10912,2.0
VID_9548,1.0
VID_20850,7.0
VID_4738,4.0
VID_18978,2.0
VID_8659,2.0
VID_1897,3.0
VID_2803,2.0
VID_20017,1.0
VID_12039,2.0
VID_13420,2.0
VID_810,2.0
VID_15012,6.0
VID_9473,1.0
VID_21233,1.0
VID_15573,3.0
VID_14136,1.0
VID_5263,3.0
VID_19147,1.0
VID_6746,2.0
VID_21062,1.0
VID_1391,2.0
VID_10695,2.0
VID_10709,2.0
VID_6050,2.0
VID_20221,1.0
VID_14590,2.0
VID_23440,2.0
VID_10114,2.0
VID_5636,2.0
VID_3714,2.0
VID_14057,10.0
VID_16982,2.0
VID_16158,2.0
VID_23018,1.0
VID_14304,2.0
VID_11438,1.0
VID_19361,1.0
VID_16945,2.0
VID_15325,2.0
VID_3164,2.0
VID_13148,3.0
VID_11446,3.0
VID_1200,3.0
VID_9583,1.0
VID_5362,2.0
VID_16290,1.0
VID_6663,3.0
VID_10513,2.0
VID_11604,4.0
VID_17853,1.0
VID_9036,6.0
VID_487,2.0
VID_6002,2.0
VID_13067,2.0
VID_1230,4.0
VID_10247,1.0
VID_20789,1.0
VID_22866,4.0
VID_3131,2.0
VID_23112,3.0
VID_7848,2.0
VID_15726,3.0
VID_16931,2.0
VID_12027,4.0
VID_11663,3.0
VID_5510,2.0
VID_2953,2.0
VID_12203,2.0
VID_9578,1.0
VID_4927,2.0
VID_17804,1.0
VID_16733,1.0
VID_707,3.0
VID_16334,1.0
VID_11444,2.0
VID_16944,1.0
VID_406,2.0
VID_11200,1.0
VID_6082,2.0
VID_17077,2.0
VID_12120,2.0
VID_18751,1.0
VID_22578,1.0
VID_10744,2.0
VID_3062,2.0
VID_16724,1.0
VID_18072,3.0
VID_19114,2.0
VID_22030,1.0
VID_2269,2.0
VID_13298,2.0
VID_17090,6.0
VID_17358,1.0
VID_16540,4.0
VID_9248,10.0
VID_15585,2.0
VID_19347,1.0
VID_21447,3.0
VID_13179,1.0
VID_4715,2.0
VID_16761,1.0
VID_17408,2.0
VID_12568,2.0
VID_12409,6.0
VID_19916,1.0
VID_16481,2.0
VID_12539,1.0
VID_19279,1.0
VID_12943,1.0
VID_4659,1.0
VID_18232,2.0
VID_19162,2.0
VID_19730,1.0
VID_21800,1.0
VID_9676,1.0
VID_22343,1.0
VID_17323,3.0
VID_12127,2.0
VID_10102,2.0
VID_14077,2.0
VID_1515,2.0
VID_18952,1.0
VID_23494,1.0
VID_7222,5.0
VID_4804,2.0
VID_9600,2.0
VID_14184,2.0
VID_17029,2.0
VID_12733,3.0
VID_20713,1.0
VID_16978,3.0
VID_21426,8.0
VID_4682,1.0
VID_5067,3.0
VID_5967,3.0
VID_3160,3.0
VID_8015,1.0
VID_8314,2.0
VID_9061,5.0
VID_16054,1.0
VID_14914,1.0
VID_2782,2.0
VID_3405,5.0
VID_13973,3.0
VID_20293,1.0
VID_13331,2.0
VID_19058,2.0
VID_6758,1.0
VID_3893,3.0
VID_2712,2.0
VID_13854,2.0
VID_16032,1.0
VID_8816,1.0
VID_11284,1.0
VID_7030,2.0
VID_23648,1.0
VID_9266,2.0
VID_4866,3.0
VID_11410,2.0
VID_6130,2.0
VID_20754,2.0
VID_9062,9.0
VID_16223,2.0
VID_8874,2.0
VID_19747,1.0
VID_11152,2.0
VID_948,3.0
VID_6212,2.0
VID_23350,5.0
VID_12698,1.0
VID_7895,2.0
VID_22828,5.0
VID_15826,1.0
VID_19229,1.0
VID_16620,1.0
VID_520,2.0
VID_14306,2.0
VID_23403,1.0
VID_5068,1.0
VID_151,2.0
VID_16440,1.0
VID_6639,2.0
VID_10294,1.0
VID_11491,2.0
VID_21071,2.0
VID_6036,2.0
VID_10528,2.0
VID_16805,1.0
VID_13016,11.0
VID_12357,2.0
VID_21135,4.0
VID_14654,2.0
VID_4527,2.0
VID_358,7.0
VID_9344,2.0
VID_6680,5.0
VID_20648,2.0
VID_17740,1.0
VID_19803,1.0
VID_2895,2.0
VID_21528,1.0
VID_9297,3.0
VID_13766,4.0
VID_4882,2.0
VID_15857,2.0
VID_12661,4.0
VID_3685,2.0
VID_20790,2.0
VID_8500,2.0
VID_11100,4.0
VID_8719,2.0
VID_8322,2.0
VID_15001,2.0
VID_12322,3.0
VID_7261,1.0
VID_6203,2.0
VID_16731,2.0
VID_11416,2.0
VID_21849,3.0
VID_7923,2.0
VID_6247,2.0
VID_14460,2.0
VID_23485,2.0
VID_9329,2.0
VID_14827,2.0
VID_18237,1.0
VID_13840,6.0
VID_9229,7.0
VID_7162,2.0
VID_17313,1.0
VID_21629,1.0
VID_9591,2.0
VID_11437,2.0
VID_13076,1.0
VID_14681,4.0
VID_10378,2.0
VID_21873,2.0
VID_9282,1.0
VID_3554,2.0
VID_9884,1.0
VID_8583,2.0
VID_7617,2.0
VID_1284,3.0
VID_1594,5.0
VID_2902,2.0
VID_2160,3.0
VID_2357,3.0
VID_4012,2.0
VID_7932,2.0
VID_16858,1.0
VID_15431,3.0
VID_19393,1.0
VID_9371,1.0
VID_16347,6.0
VID_10564,1.0
VID_5634,2.0
VID_21704,1.0
VID_5415,3.0
VID_1925,2.0
VID_21687,1.0
VID_23616,2.0
VID_248,2.0
VID_2689,5.0
VID_3650,2.0
VID_3025,2.0
VID_11174,1.0
VID_4953,2.0
VID_18607,1.0
VID_21054,1.0
VID_2173,3.0
VID_11057,4.0
VID_13724,1.0
VID_13430,2.0
VID_9390,1.0
VID_18342,1.0
VID_11777,1.0
VID_19047,1.0
VID_172,2.0
VID_3718,2.0
VID_22213,1.0
VID_5696,3.0
VID_20334,6.0
VID_1007,2.0
VID_13102,2.0
VID_21651,1.0
VID_2009,2.0
VID_21017,2.0
VID_4382,1.0
VID_4515,2.0
VID_3179,2.0
VID_23587,1.0
VID_12356,2.0
VID_18669,3.0
VID_6952,2.0
VID_4156,2.0
VID_2031,2.0
VID_20255,1.0
VID_14817,2.0
VID_777,7.0
VID_3995,2.0
VID_10014,2.0
VID_10300,2.0
VID_2465,2.0
VID_17701,1.0
VID_4175,2.0
VID_15136,6.0
VID_9687,1.0
VID_12630,1.0
VID_9851,2.0
VID_16471,1.0
VID_17782,1.0
VID_12983,1.0
VID_3696,2.0
VID_17888,1.0
VID_22337,1.0
VID_11385,4.0
VID_13508,2.0
VID_4664,1.0
VID_12336,2.0
VID_3184,2.0
VID_4506,2.0
VID_7887,1.0
VID_1583,3.0
VID_9477,1.0
VID_21725,1.0
VID_1960,3.0
VID_13998,1.0
VID_12243,4.0
VID_993,2.0
VID_16091,2.0
VID_17591,2.0
VID_2311,2.0
VID_22345,2.0
VID_2342,4.0
VID_8959,2.0
VID_3423,2.0
VID_942,2.0
VID_17251,2.0
VID_10831,1.0
VID_7424,1.0
VID_6404,2.0
VID_18918,1.0
VID_22132,5.0
VID_22341,9.0
VID_18590,1.0
VID_5215,2.0
VID_16189,2.0
VID_3013,2.0
VID_12801,1.0
VID_7074,2.0
VID_21595,2.0
VID_5007,3.0
VID_15854,2.0
VID_2369,2.0
VID_554,2.0
VID_20809,6.0
VID_16735,2.0
VID_3212,2.0
VID_3137,3.0
VID_17255,1.0
VID_19709,1.0
VID_13463,2.0
VID_8118,2.0
VID_15978,3.0
VID_3478,3.0
VID_5275,2.0
VID_8837,1.0
VID_21230,3.0
VID_19256,1.0
VID_4054,2.0
VID_9515,1.0
VID_15224,2.0
VID_10509,2.0
VID_570,2.0
VID_18401,2.0
VID_5981,1.0
VID_3077,2.0
VID_742,2.0
VID_19034,2.0
VID_17070,1.0
VID_11392,2.0
VID_6577,5.0
VID_15161,1.0
VID_20311,1.0
VID_8374,2.0
VID_22056,2.0
VID_8221,2.0
VID_11338,1.0
VID_6994,2.0
VID_15998,2.0
VID_18844,1.0
VID_19272,1.0
VID_11191,1.0
VID_7732,1.0
VID_10954,23.0
VID_17960,2.0
VID_2865,2.0
VID_8654,1.0
VID_10308,4.0
VID_10468,2.0
VID_5692,3.0
VID_18943,1.0
VID_6756,2.0
VID_2479,2.0
VID_16749,2.0
VID_20222,2.0
VID_16310,1.0
VID_11929,3.0
VID_17964,2.0
VID_8219,2.0
VID_9671,2.0
VID_9700,3.0
VID_23284,2.0
VID_19493,11.0
VID_3123,2.0
VID_10681,1.0
VID_18985,1.0
VID_15460,1.0
VID_15406,2.0
VID_12559,2.0
VID_19679,1.0
VID_15305,1.0
VID_22174,1.0
VID_4220,2.0
VID_14092,1.0
VID_540,2.0
VID_4663,2.0
VID_22875,1.0
VID_5047,2.0
VID_16179,12.0
VID_6524,2.0
VID_15701,1.0
VID_2125,2.0
VID_13225,2.0
VID_7398,2.0
VID_7756,2.0
VID_2183,2.0
VID_9525,1.0
VID_11901,7.0
VID_10810,1.0
VID_1126,3.0
VID_8232,1.0
VID_16675,2.0
VID_2995,4.0
VID_366,2.0
VID_9273,1.0
VID_15580,2.0
VID_8392,2.0
VID_21183,2.0
VID_19964,2.0
VID_8670,2.0
VID_12176,2.0
VID_11534,2.0
VID_5680,2.0
VID_21288,3.0
VID_11161,1.0
VID_19849,1.0
VID_21412,3.0
VID_11465,1.0
VID_22015,2.0
VID_2691,2.0
VID_19334,3.0
VID_6162,2.0
VID_13451,2.0
VID_12214,2.0
VID_10943,9.0
VID_12722,3.0
VID_11298,2.0
VID_18240,2.0
VID_9558,1.0
VID_7218,2.0
VID_21065,1.0
VID_2724,2.0
VID_21578,4.0
VID_1048,2.0
VID_10801,1.0
VID_1722,7.0
VID_19293,1.0
VID_10052,2.0
VID_19400,1.0
VID_18792,1.0
VID_21334,1.0
VID_7294,2.0
VID_1634,2.0
VID_21201,1.0
VID_415,2.0
VID_3072,4.0
VID_1464,4.0
VID_18400,1.0
VID_4992,1.0
VID_16747,2.0
VID_17491,1.0
VID_12664,2.0
VID_489,2.0
VID_22646,3.0
VID_1716,3.0
VID_9767,1.0
VID_16415,1.0
VID_12813,1.0
VID_15634,2.0
VID_212,2.0
VID_20184,1.0
VID_4055,2.0
VID_8312,2.0
VID_20468,2.0
VID_11575,13.0
VID_19446,1.0
VID_17936,3.0
VID_11527,1.0
VID_1026,2.0
VID_22134,1.0
VID_21568,2.0
VID_610,2.0
VID_10457,3.0
VID_10503,2.0
VID_12089,2.0
VID_2819,2.0
VID_21033,1.0
VID_20642,3.0
VID_23328,1.0
VID_6324,3.0
VID_7809,1.0
VID_13209,2.0
VID_22376,2.0
VID_11892,1.0
VID_6354,3.0
VID_21134,1.0
VID_1367,2.0
VID_7132,2.0
VID_13010,2.0
VID_16384,2.0
VID_9208,2.0
VID_22406,4.0
VID_10674,1.0
VID_11599,4.0
VID_14272,1.0
VID_10530,2.0
VID_8004,2.0
VID_8790,2.0
VID_6313,3.0
VID_3231,2.0
VID_14615,2.0
VID_14196,2.0
VID_11697,2.0
VID_81,2.0
VID_22272,11.0
VID_9114,1.0
VID_3910,3.0
VID_18574,1.0
VID_2666,6.0
VID_2833,2.0
VID_11434,2.0
VID_8881,2.0
VID_5219,2.0
VID_19882,1.0
VID_8083,2.0
VID_18777,1.0
VID_2245,2.0
VID_14884,1.0
VID_17548,1.0
VID_5944,8.0
VID_10123,2.0
VID_7542,1.0
VID_5998,2.0
VID_19084,3.0
VID_15524,1.0
VID_5438,1.0
VID_10434,1.0
VID_22871,2.0
VID_4391,2.0
VID_17631,1.0
VID_18098,2.0
VID_14938,1.0
VID_468,2.0
VID_13066,3.0
VID_16966,17.0
VID_8795,1.0
VID_16424,3.0
VID_1660,2.0
VID_10336,2.0
VID_16819,1.0
VID_15098,8.0
VID_19761,1.0
VID_23716,2.0
VID_1134,7.0
VID_7592,2.0
VID_2846,2.0
VID_2559,2.0
VID_14668,2.0
VID_17396,2.0
VID_4675,1.0
VID_6838,2.0
VID_15368,2.0
VID_7647,3.0
VID_4994,2.0
VID_11944,6.0
VID_69,3.0
VID_2328,2.0
VID_11840,2.0
VID_8892,3.0
VID_19687,1.0
VID_22821,1.0
VID_12769,1.0
VID_4727,2.0
VID_582,2.0
VID_17656,1.0
VID_17981,2.0
VID_20819,39.0
VID_15559,2.0
VID_2050,3.0
VID_7257,2.0
VID_12139,2.0
VID_10384,2.0
VID_4747,2.0
VID_16336,3.0
VID_15652,1.0
VID_6078,1.0
VID_18843,1.0
VID_14019,2.0
VID_18276,1.0
VID_16395,4.0
VID_10117,3.0
VID_7527,2.0
VID_4748,16.0
VID_21361,8.0
VID_21903,3.0
VID_17496,2.0
VID_17477,2.0
VID_20582,1.0
VID_3397,3.0
VID_17037,2.0
VID_23042,2.0
VID_16019,1.0
VID_13660,2.0
VID_14911,1.0
VID_2444,2.0
VID_20299,1.0
VID_21662,1.0
VID_17544,2.0
VID_23617,1.0
VID_11135,1.0
VID_17660,1.0
VID_16776,1.0
VID_17032,6.0
VID_8652,1.0
VID_21991,4.0
VID_8290,2.0
VID_16211,2.0
VID_12960,1.0
VID_408,2.0
VID_2208,2.0
VID_17141,2.0
VID_1109,2.0
VID_20633,1.0
VID_11331,1.0
VID_21222,1.0
VID_9565,1.0
VID_3053,2.0
VID_9867,1.0
VID_23288,17.0
VID_6921,2.0
VID_2673,2.0
VID_14769,2.0
VID_17241,1.0
VID_14074,2.0
VID_18198,1.0
VID_3116,2.0
VID_6920,2.0
VID_4615,7.0
VID_12002,1.0
VID_12743,7.0
VID_1080,4.0
VID_12318,2.0
VID_3832,5.0
VID_16582,2.0
VID_22801,1.0
VID_17392,1.0
VID_11169,1.0
VID_16557,3.0
VID_2870,2.0
VID_21945,6.0
VID_23275,2.0
VID_9606,1.0
VID_16305,1.0
VID_3693,2.0
VID_643,2.0
VID_11486,2.0
VID_6201,2.0
VID_3056,2.0
VID_22383,1.0
VID_15033,2.0
VID_14798,1.0
VID_14812,1.0
VID_6362,2.0
VID_9180,2.0
VID_17978,2.0
VID_14982,1.0
VID_6973,1.0
VID_4710,2.0
VID_12339,1.0
VID_13101,2.0
VID_20077,2.0
VID_882,3.0
VID_7913,2.0
VID_6788,5.0
VID_5784,2.0
VID_18050,2.0
VID_3071,2.0
VID_22111,2.0
VID_12755,2.0
VID_17476,2.0
VID_3805,3.0
VID_11028,34.0
VID_20261,1.0
VID_10372,2.0
VID_22092,1.0
VID_3216,2.0
VID_12842,2.0
VID_3135,2.0
VID_12208,1.0
VID_11398,2.0
VID_1220,2.0
VID_13796,2.0
VID_17920,3.0
VID_309,2.0
VID_17973,2.0
VID_21314,1.0
VID_12876,2.0
VID_3553,2.0
VID_21451,2.0
VID_6193,2.0
VID_21667,1.0
VID_1405,2.0
VID_2292,2.0
VID_23274,1.0
VID_13245,1.0
VID_4180,3.0
VID_18285,1.0
VID_8343,2.0
VID_18796,1.0
VID_20545,1.0
VID_10490,2.0
VID_5386,2.0
VID_875,2.0
VID_18338,1.0
VID_13654,1.0
VID_4366,2.0
VID_11971,2.0
VID_23666,1.0
VID_7991,2.0
VID_21320,2.0
VID_14980,2.0
VID_19851,1.0
VID_5807,2.0
VID_8017,1.0
VID_1030,3.0
VID_1209,6.0
VID_12026,2.0
VID_16635,2.0
VID_17000,3.0
VID_4749,2.0
VID_7734,1.0
VID_18020,5.0
VID_4933,2.0
VID_2526,4.0
VID_828,2.0
VID_18375,2.0
VID_13672,2.0
VID_8117,2.0
VID_7364,1.0
VID_15775,3.0
VID_4439,3.0
VID_2919,2.0
VID_5045,2.0
VID_7463,1.0
VID_2815,2.0
VID_23179,2.0
VID_21260,1.0
VID_19106,2.0
VID_23756,1.0
VID_18174,1.0
VID_2071,2.0
VID_22432,1.0
VID_13140,2.0
VID_6637,2.0
VID_2615,5.0
VID_7853,2.0
VID_2111,2.0
VID_12392,2.0
VID_16660,1.0
VID_10047,2.0
VID_2510,2.0
VID_10298,1.0
VID_19982,1.0
VID_11828,2.0
VID_21263,3.0
VID_10475,2.0
VID_16901,1.0
VID_16929,2.0
VID_7586,2.0
VID_22090,1.0
VID_18836,2.0
VID_12796,1.0
VID_4996,2.0
VID_1765,2.0
VID_20004,1.0
VID_6461,2.0
VID_10041,9.0
VID_14569,2.0
VID_4331,2.0
VID_13645,1.0
VID_1029,2.0
VID_22231,1.0
VID_23654,1.0
VID_21768,1.0
VID_20739,1.0
VID_346,2.0
VID_4400,3.0
VID_15912,3.0
VID_9978,2.0
VID_13691,2.0
VID_16874,1.0
VID_5922,1.0
VID_11179,1.0
VID_21641,1.0
VID_12773,2.0
VID_23076,3.0
VID_8291,1.0
VID_21724,2.0
VID_2855,3.0
VID_909,2.0
VID_17242,2.0
VID_9486,1.0
VID_12947,1.0
VID_14210,2.0
VID_6059,2.0
VID_2322,2.0
VID_12915,1.0
VID_16643,2.0
VID_16500,1.0
VID_12752,6.0
VID_9917,1.0
VID_4821,2.0
VID_20341,2.0
VID_20779,1.0
VID_23333,1.0
VID_874,2.0
VID_4492,2.0
VID_5954,2.0
VID_10538,2.0
VID_16206,2.0
VID_19140,2.0
VID_21185,1.0
VID_5322,2.0
VID_9169,1.0
VID_2886,2.0
VID_20740,1.0
VID_8170,2.0
VID_22602,1.0
VID_14273,1.0
VID_20676,1.0
VID_8547,1.0
VID_6647,2.0
VID_15964,3.0
VID_10251,2.0
VID_16910,1.0
VID_19039,1.0
VID_12097,2.0
VID_20760,1.0
VID_6394,3.0
VID_3500,2.0
VID_3908,4.0
VID_5543,2.0
VID_11463,2.0
VID_13300,4.0
VID_11394,4.0
VID_83,2.0
VID_10927,11.0
VID_471,2.0
VID_4855,2.0
VID_20960,1.0
VID_23358,3.0
VID_13880,4.0
VID_22758,1.0
VID_22739,1.0
VID_7358,3.0
VID_5584,2.0
VID_19458,1.0
VID_22177,1.0
VID_16935,2.0
VID_1079,4.0
VID_22179,1.0
VID_3295,2.0
VID_544,8.0
VID_9496,1.0
VID_14271,1.0
VID_5789,2.0
VID_12760,3.0
VID_18350,1.0
VID_22309,6.0
VID_13908,1.0
VID_18977,2.0
VID_23357,2.0
VID_12481,1.0
VID_3680,3.0
VID_3395,3.0
VID_22154,1.0
VID_5997,2.0
VID_13995,1.0
VID_20030,1.0
VID_17650,1.0
VID_14885,2.0
VID_14741,5.0
VID_7885,2.0
VID_5339,2.0
VID_2856,3.0
VID_11168,2.0
VID_12990,16.0
VID_12271,3.0
VID_7632,1.0
VID_9294,1.0
VID_21993,5.0
VID_9280,1.0
VID_2729,2.0
VID_2260,2.0
VID_842,2.0
VID_7730,1.0
VID_10325,3.0
VID_12079,2.0
VID_5210,1.0
VID_10779,1.0
VID_12555,2.0
VID_14233,2.0
VID_1822,2.0
VID_23380,1.0
VID_21764,1.0
VID_23308,2.0
VID_11288,4.0
VID_21586,4.0
VID_6925,2.0
VID_11059,6.0
VID_10397,2.0
VID_17706,1.0
VID_17635,1.0
VID_19282,1.0
VID_7523,2.0
VID_23214,3.0
VID_21680,1.0
VID_5476,2.0
VID_16020,4.0
VID_5963,4.0
VID_2789,2.0
VID_4186,2.0
VID_13026,2.0
VID_21775,3.0
VID_5493,2.0
VID_13211,2.0
VID_9669,2.0
VID_8914,3.0
VID_7876,1.0
VID_22125,3.0
VID_11308,3.0
VID_4985,2.0
VID_9027,4.0
VID_1451,3.0
VID_20102,2.0
VID_8725,6.0
VID_5393,2.0
VID_22363,2.0
VID_21165,1.0
VID_17968,2.0
VID_3788,2.0
VID_11947,1.0
VID_5124,3.0
VID_21474,4.0
VID_22000,1.0
VID_3450,2.0
VID_15724,1.0
VID_8581,2.0
VID_7204,2.0
VID_14200,5.0
VID_13534,2.0
VID_2913,2.0
VID_17416,1.0
